2980,2.239999594166875e-06,1.0000076144933701e-08
2990,2.2099993657320738e-06,1.0000076144933701e-08
3000,2.1799991372972726e-06,1.0000076144933701e-08
3010,2.2799998987466096e-06,1.0000076144933701e-08
3020,6.049999501556158e-06,1.0000076144933701e-08
3030,1.6300007700920105e-06,1.0000076144933701e-08
3040,2.330000279471278e-06,1.0000076144933701e-08
3050,1.7200014553964139e-06,2.0000152289867402e-08
3060,2.330000279471278e-06,1.0000076144933701e-08
3070,2.4200009647756817e-06,1.0000076144933701e-08
3080,2.370000584051013e-06,1.0000076144933701e-08
3090,1.379998866468668e-06,1.0000076144933701e-08
3100,2.7600035537034273e-06,1.0000076144933701e-08
3110,1.3499986380338668e-06,2.0000152289867402e-08
3120,5.00003807246685e-07,1.0000076144933701e-08
3130,2.340000355616212e-06,1.0000076144933701e-08
3140,2.3600005079060793e-06,1.0000076144933701e-08
3150,2.47000134550035e-06,1.0000076144933701e-08
3160,2.5600020308047533e-06,3.00002284348011e-08
3170,2.0599982235580683e-06,2.0000152289867402e-08
3180,2.4800014216452836e-06,2.0000152289867402e-08
3190,2.3899949155747892e-06,2.0000152289867402e-08
3200,1.1800031643360853e-06,3.00002284348011e-08
3210,2.340000355616212e-06,1.0000076144933701e-08
3220,2.3500004317611454e-06,1.0000076144933701e-08
3230,2.430001040920615e-06,1.0000076144933701e-08
3240,1.1200027074664831e-06,0.0
3250,1.9999570213258267e-07,1.0000076144933701e-08
3260,2.3900007363408805e-06,1.0000076144933701e-08
3270,2.19999928958714e-06,1.0000076144933701e-08
3280,8.600007276982069e-07,1.0000076144933701e-08
3290,2.4900014977902175e-06,1.0000076144933701e-08
3300,5.759997293353081e-06,5.00003807246685e-08
3310,2.859998494386673e-06,1.00000761449337e-07
3320,2.4500011932104824e-06,1.0000076144933701e-08
3330,2.239999594166875e-06,1.0000076144933701e-08
3340,2.4800014216452836e-06,1.0000076144933701e-08
3350,2.510001650080085e-06,1.0000076144933701e-08
3360,3.4299970138818026e-06,4.0000304579734805e-08
3370,7.479998748749494e-06,4.0000304579734805e-08
3380,6.829999620094895e-06,8.000060915946961e-08
3390,3.6699988413602113e-06,2.0000152289867402e-08
3400,3.3699965570122003e-06,2.0000152289867402e-08
3410,1.5400000847876072e-06,1.0000076144933701e-08
3420,3.0900002457201483e-06,1.0000076144933701e-08
3430,6.199989002197981e-07,3.00002284348011e-08
3440,3.5400036722421648e-06,6.00004568696022e-08
3450,3.5299977753311396e-06,4.0000304579734805e-08
3460,2.7999980375170707e-06,2.0000152289867402e-08
3470,2.8799986466765404e-06,1.0000076144933701e-08
3480,2.6999972760677337e-06,1.0000076144933701e-08
3490,2.5500019546598194e-06,1.0000076144933701e-08
3500,8.000060915946961e-08,4.0000304579734805e-08
3510,3.739999374374747e-06,6.00004568696022e-08
3520,2.5600020308047533e-06,1.0000076144933701e-08
3530,3.120000474154949e-06,1.0000076144933701e-08
3540,2.0199979189783336e-06,2.0000152289867402e-08
3550,1.1100026313215495e-06,3.00002284348011e-08
3560,2.7899979613721372e-06,1.0000076144933701e-08
3570,3.4299970138818026e-06,5.00003807246685e-08
3580,6.450002547353506e-06,6.00004568696022e-08
3590,3.1800009310245514e-06,3.00002284348011e-08
3600,3.1000236049294473e-07,1.0000076144933701e-08
3610,2.8799986466765404e-06,2.0000152289867402e-08
3620,3.0099996365606786e-06,1.0000076144933701e-08
3630,3.71999922208488e-06,5.00003807246685e-08
3640,5.799985956400632e-07,2.0000152289867402e-08
3650,2.929999027401209e-06,2.0000152289867402e-08
3660,1.160003012046218e-06,3.00002284348011e-08
3670,2.7800037059932946e-06,2.0000152289867402e-08
3680,2.7999980375170707e-06,4.0000304579734805e-08
3690,2.6899971999228002e-06,1.0000076144933701e-08
3700,1.0599964298307895e-06,7.00005330145359e-08
3710,2.949999179691076e-06,1.0000076144933701e-08
3720,2.800003858283162e-06,3.00002284348011e-08
3730,2.200016751885414e-07,2.0000152289867402e-08
3740,2.7600035537034273e-06,9.994255378842353e-09
3750,2.8799986466765404e-06,3.00002284348011e-08
3760,3.7000281736254694e-07,1.0000076144933701e-08
3770,2.7900037821382285e-06,1.0000076144933701e-08
3780,3.3999967854470015e-06,4.0000304579734805e-08
3790,1.580000389367342e-06,1.0000076144933701e-08
3800,2.74000340141356e-06,1.0000076144933701e-08
3810,2.829998265951872e-06,2.0000152289867402e-08
3820,2.1899992134422065e-06,1.0000076144933701e-08
3830,2.1599989850074053e-06,1.0000076144933701e-08
3840,3.0800001695752144e-06,3.00002284348011e-08
3850,4.300032742321491e-07,9.994255378842353e-09
3860,3.300025127828121e-07,2.0000152289867402e-08
3870,3.029999788850546e-06,1.0000076144933701e-08
3880,4.8999791033566e-07,1.0000076144933701e-08
3890,1.200009137392044e-07,1.0000076144933701e-08
3900,2.8800044674426316e-06,2.0000152289867402e-08
3910,2.810003934428096e-06,2.0000152289867402e-08
3920,3.0099996365606786e-06,1.0000076144933701e-08
3930,3.1000003218650817e-06,3.00002284348011e-08
3940,1.9099970813840628e-06,2.0000152289867402e-08
3950,2.570002106949687e-06,2.0000152289867402e-08
3960,2.19999928958714e-06,1.0000076144933701e-08
3970,3.0099996365606786e-06,2.0000152289867402e-08
3980,3.0700000934302805e-06,2.0000152289867402e-08
3990,7.599999662488699e-07,2.0000152289867402e-08
4000,3.649998689070344e-06,3.00002284348011e-08
4010,4.409998655319214e-06,6.00004568696022e-08
4020,4.269997589290142e-06,3.00002284348011e-08
4030,3.929995000362396e-06,3.00002284348011e-08
4040,7.00005330145359e-08,1.0000076144933701e-08
4050,4.950002767145633e-06,4.0000304579734805e-08
4060,3.9000005926936865e-06,3.00002284348011e-08
4070,3.2400013878941538e-06,2.0000152289867402e-08
4080,3.4699973184615373e-06,1.0000076144933701e-08
4090,3.3699965570122003e-06,4.0000304579734805e-08
4100,1.9599974621087313e-06,2.0000152289867402e-08
4110,3.4899974707514046e-06,5.00003807246685e-08
4120,1.939997309818864e-06,1.0000076144933701e-08
4130,2.919998951256275e-06,1.0000076144933701e-08
4140,3.4999975468963385e-06,2.0000152289867402e-08
4150,2.9999995604157447e-06,1.0000076144933701e-08
4160,3.060000017285347e-06,0.0
4170,2.9699993319809435e-06,0.0
4180,3.0700000934302805e-06,2.0000152289867402e-08
4190,3.0200055334717037e-06,1.0000076144933701e-08
4200,1.9199971575289966e-06,3.00002284348011e-08
4210,2.1799991372972726e-06,1.0000076144933701e-08
4220,3.359996480867267e-06,2.0000152289867402e-08
4230,1.8900027498602867e-06,2.0000152289867402e-08
4240,3.2299954909831286e-06,1.0000076144933701e-08
4250,1.100008375942707e-07,2.0000152289867402e-08
4260,3.17999511025846e-06,1.0000076144933701e-08
4270,3.7899997550994156e-06,4.0000304579734805e-08
4280,2.729997504502535e-06,2.0000152289867402e-08
4290,3.15000070258975e-06,1.0000076144933701e-08
4300,3.0700000934302805e-06,1.0000076144933701e-08
4310,3.15000070258975e-06,2.0000152289867402e-08
4320,3.0399998649954798e-06,1.0000076144933701e-08
4330,2.129998756572604e-06,1.0000076144933701e-08
4340,3.25999571941793e-06,1.0000076144933701e-08
4350,2.9399991035461427e-06,2.0000152289867402e-08
4360,4.5299995690584184e-06,5.00003807246685e-08
4370,1.2700038496404886e-06,1.0000076144933701e-08
4380,3.2999960239976645e-06,1.0000076144933701e-08
4390,3.3000018447637557e-06,1.0000076144933701e-08
4400,4.010001430287957e-06,3.00002284348011e-08
4410,3.2999960239976645e-06,1.0000076144933701e-08
4420,3.2800016924738884e-06,1.0000076144933701e-08
4430,7.3499977588653564e-06,1.0000076144933701e-08
4440,3.2800016924738884e-06,2.0000152289867402e-08
4450,3.2100011594593526e-06,2.0000152289867402e-08
4460,3.2299954909831286e-06,1.0000076144933701e-08
4470,3.649998689070344e-06,1.0000076144933701e-08
4480,3.3299962524324656e-06,1.0000076144933701e-08
4490,3.250001464039087e-06,0.0
4500,3.6099983844906093e-06,3.00002284348011e-08
4510,4.86000208184123e-06,5.00003807246685e-08
4520,5.319999763742089e-06,6.00004568696022e-08
4530,1.1199968867003919e-06,4.0000304579734805e-08
4540,1.8300022929906846e-06,1.0000076144933701e-08
4550,1.00000761449337e-07,4.0000304579734805e-08
4560,4.680000711232424e-06,5.00003807246685e-08
4570,3.739999374374747e-06,2.0000152289867402e-08
4580,3.930000821128487e-06,2.0000152289867402e-08
4590,3.0700000934302805e-06,2.0000152289867402e-08
4600,3.4500029869377612e-06,0.0
4610,3.779999678954482e-06,2.0000152289867402e-08
4620,1.3300043065100908e-06,1.0000076144933701e-08
4630,3.1699950341135263e-06,1.0000076144933701e-08
4640,2.099998528137803e-06,1.0000076144933701e-08
4650,3.579998156055808e-06,1.0000076144933701e-08
4660,3.890000516548753e-06,3.00002284348011e-08
4670,3.3400021493434908e-06,1.0000076144933701e-08
4680,6.099988240748644e-07,2.0000152289867402e-08
4690,5.699985194951296e-07,1.0000076144933701e-08
4700,3.0700000934302805e-06,0.0
4710,3.459997242316604e-06,1.0000076144933701e-08
4720,2.9099988751113416e-06,2.0000152289867402e-08
4730,5.499983672052622e-07,2.0000152289867402e-08
4740,3.5800039768218994e-06,2.0000152289867402e-08
4750,4.349998198449611e-06,3.00002284348011e-08
4760,6.699992809444666e-07,1.0000076144933701e-08
4770,3.3800024539232254e-06,4.0000304579734805e-08
4780,2.319994382560253e-06,2.0000152289867402e-08
4790,5.6700024288147685e-06,3.00002284348011e-08
4800,3.7299992982298137e-06,2.0000152289867402e-08
4810,4.699977580457926e-07,2.0000152289867402e-08
4820,4.169996827840805e-06,1.0000076144933701e-08
4830,3.749999450519681e-06,2.0000152289867402e-08
4840,3.71999922208488e-06,2.0000152289867402e-08
4850,3.999995533376932e-06,1.0000076144933701e-08
4860,2.2599997464567423e-06,1.0000076144933701e-08
4870,3.870000364258886e-06,2.0000152289867402e-08
4880,3.759999526664615e-06,1.0000076144933701e-08
4890,2.1899992134422065e-06,4.0000304579734805e-08
4900,3.7500052712857722e-06,1.0000076144933701e-08
4910,3.660004585981369e-06,1.0000076144933701e-08
4920,3.7899997550994156e-06,2.0000152289867402e-08
4930,2.0400038920342922e-06,7.00005330145359e-08
4940,8.400005754083395e-07,1.0000076144933701e-08
4950,2.3500004317611454e-06,1.0000076144933701e-08
4960,2.500019036233425e-07,1.0000076144933701e-08
4970,5.909998435527086e-06,3.00002284348011e-08
4980,5.600001895800233e-06,7.00005330145359e-08
4990,2.610002411529422e-06,4.0000304579734805e-08
5000,4.750001244246959e-06,4.0000304579734805e-08
5010,6.349995965138078e-06,1.300009898841381e-07
5020,7.800001185387373e-07,2.0000152289867402e-08
5030,3.91000066883862e-06,2.0000152289867402e-08
5040,3.660004585981369e-06,1.0000076144933701e-08
5050,3.970001125708223e-06,2.0000152289867402e-08
5060,1.4299992471933365e-06,3.00002284348011e-08
5070,1.2700038496404886e-06,1.0000076144933701e-08
5080,8.58000130392611e-06,1.9994331523776054e-08
5090,3.660004585981369e-06,2.0000152289867402e-08
5100,4.739995347335935e-06,3.00002284348011e-08
5110,1.9599974621087313e-06,2.0000152289867402e-08
5120,3.749999450519681e-06,1.0000076144933701e-08
5130,1.1800031643360853e-06,3.00002284348011e-08
5140,3.960001049563289e-06,2.0000152289867402e-08
5150,3.6699988413602113e-06,1.0000076144933701e-08
5160,4.819995956495404e-06,5.00003807246685e-08
5170,2.829998265951872e-06,1.0000076144933701e-08
5180,4.029995761811733e-06,2.0000152289867402e-08
5190,2.2599997464567423e-06,1.0000076144933701e-08
5200,3.960001049563289e-06,2.0000152289867402e-08
5210,3.950000973418355e-06,5.00003807246685e-08
5220,3.850000211969018e-06,1.0000076144933701e-08
5230,3.7699996028095483e-06,1.0000076144933701e-08
5240,3.7299992982298137e-06,1.0000076144933701e-08
5250,6.199989002197981e-07,1.0000076144933701e-08
5260,2.7399975806474687e-06,2.0000152289867402e-08
5270,4.579999949783087e-06,3.00002284348011e-08
5280,7.509998977184296e-06,1.0000076144933701e-08
5290,8.90000956133008e-07,5.00003807246685e-08
5300,3.870000364258886e-06,1.0000076144933701e-08
5310,2.519995905458927e-06,4.0000304579734805e-08
5320,4.760001320391893e-06,1.0000076144933701e-08
5330,4.149996675550937e-06,7.00005330145359e-08
5340,6.689998554065824e-06,5.00003807246685e-08
5350,4.5199994929134846e-06,0.0
5360,1.680001150816679e-06,5.00003807246685e-08
5370,1.2700038496404886e-06,2.0000152289867402e-08
5380,1.5199999324977399e-06,1.0000076144933701e-08
5390,6.0799997299909595e-06,4.0000304579734805e-08
5400,6.399990525096655e-07,6.00004568696022e-08
5410,5.2699993830174204e-06,4.0000304579734805e-08
